frequency_hz,frequency_mhz,mean_amplitude,std_amplitude,min_amplitude,max_amplitude,peak_to_peak,linear_slope_db_per_hour,linear_r2,first_to_last_delta_db
98310339.968,98.310339968,-68.72103340974215,0.30637292202339705,-69.6558075,-67.7195587,1.9362488000000013,-0.017609973552587952,0.00027523713897770197,0.10604859999999405
98657482.24,98.65748224,-68.66559330744994,0.3092325044565215,-69.5436783,-67.7954559,1.748222400000003,-0.05859000460372988,0.002990660904269915,-0.054122899999995866
99004624.512,99.00462451199999,-68.50726354412606,0.2977913448100948,-69.4566193,-67.718132,1.7384873000000027,-0.062321904648560335,0.003648779991875628,-0.3170319000000035
99351766.784,99.35176678399999,-68.33366092521477,0.27897660853673484,-69.336998,-67.5925674,1.7444306000000012,-0.04883377152978779,0.002552673900696467,0.0036316000000056192
99698909.056,99.69890905599999,-68.1214201866762,0.28910182763659853,-69.0139389,-67.2382278,1.7757110999999952,-0.06199396325026909,0.0038307826637690168,-0.7645416000000012
100046051.328,100.04605132799999,-67.97093149355297,0.2875324136251233,-69.085495,-67.2246628,1.8608321999999902,-0.06427307748722327,0.004162698484499572,-0.7647017999999974
100393193.6,100.39319359999999,-67.78688640644708,0.2893586652472758,-68.6803284,-66.9842911,1.6960373000000004,0.007011390205483035,4.891315482002945e-05,-0.8533782999999886
100740335.872,100.74033587199999,-67.57665796833804,0.27938834193713186,-68.4919891,-66.7569504,1.735038700000004,-0.024146383994810616,0.0006222688048247438,-0.8077239999999932
101087478.144,101.08747814399999,-67.39131713295124,0.2735240249503674,-68.2479553,-66.5931473,1.6548080000000027,-0.11851263898513735,0.015639712503720204,-0.03957369999999116
101434620.416,101.43462041599999,-67.13272737464182,0.26492539292485406,-67.9690857,-66.3008957,1.6681899999999956,-0.00852256687603656,8.621524089669208e-05,-0.30529789999999934
101781762.688,101.781762688,-66.8216760948424,0.25010085785204117,-67.73703,-66.1714706,1.565559399999998,0.012581501871086528,0.0002108264009971217,-0.19056709999999555
102128904.96,102.12890496,-66.47109063896849,0.25908332545094553,-67.2353592,-65.7618408,1.4735184000000032,-0.03330151865306349,0.001376383752667798,-0.48606870000000413
102476047.232,102.476047232,-66.08725011848135,0.23173112219730937,-66.7723846,-65.3199005,1.4524840999999924,-0.017571798527831813,0.00047902048422721055,-0.7388992000000059
102823189.504,102.823189504,-65.60887062808025,0.2253877572996993,-66.324379,-64.9816971,1.342681899999988,-0.0255581325097673,0.001071242946302453,-0.40612029999999777
103170331.776,103.170331776,-65.08712283266479,0.2112460438332686,-65.7782059,-64.3686676,1.4095383000000083,-0.0293357455020973,0.0016065989346916165,0.11104589999999348
103517474.048,103.517474048,-64.47683655544418,0.19535452874461406,-65.2579956,-64.0017395,1.2562561000000017,-0.01628101943581197,0.000578637541731597,-0.2558898000000056
103864616.32,103.86461632,-63.809448727507196,0.17987134409567448,-64.429306,-63.1423988,1.2869071999999946,-0.035304778394826736,0.0032094706197742795,-0.43064880000000016
104211758.592,104.211758592,-62.967593573352396,0.16631516159088713,-63.5487289,-62.4767799,1.0719490000000036,-0.011218182980294089,0.0003790283889838486,-0.5372696000000019
104558900.864,104.558900864,-62.0789868548711,0.15549186532880982,-62.5923347,-61.6063499,0.9859848000000042,-0.04629044881593053,0.007383424202087707,-0.30678559999999777
104906043.136,104.90604313600001,-61.09417276518624,0.13892983099787024,-61.6248245,-60.6878014,0.9370231000000047,-0.032522466205056846,0.0045652683629444635,-0.2610359000000031
105253185.408,105.25318540800001,-59.972351740974254,0.12464951203922538,-60.3314857,-59.578373,0.7531127000000026,0.001991212734130529,2.125908367112128e-05,-0.3785363000000004
105600327.68,105.60032768,-58.826742942550126,0.10707440239570515,-59.183876,-58.4425354,0.7413406000000009,0.007400733905198229,0.00039798677884861355,-0.18790440000000075
105947469.952,105.947469952,-57.578234323495685,0.09585900866066711,-57.8812256,-57.2556076,0.6256180000000029,-0.002015771361037968,3.683893440098451e-05,-0.1524466999999987
106294612.224,106.294612224,-56.356273385530045,0.08624534410709651,-56.6846619,-56.1050186,0.5796433000000007,-0.009522319846392851,0.0010155576828169144,-0.10105519999999757
106641754.496,106.641754496,-55.08754829641843,0.07753322147422254,-55.2922134,-54.7994919,0.4927215000000018,-0.015178454957002985,0.003192786355652455,-0.1311150000000012
106988896.768,106.988896768,-53.97671239383953,0.07326437850158657,-54.1716194,-53.6646881,0.506931299999998,-0.02987660636582994,0.013853744546514335,0.037513799999999264
107336039.04,107.33603904,-53.01076585630373,0.06457596060364079,-53.2274628,-52.8004036,0.4270591999999951,-0.001109766728625403,2.4604357845015024e-05,-0.12461859999999803
107683181.312,107.683181312,-52.1765327928367,0.05856215830074376,-52.3428383,-51.9907455,0.3520927999999941,0.00048289373131846057,5.664471181998643e-06,-0.10657879999999409
108030323.584,108.030323584,-51.59057537363899,0.053901507811162166,-51.7266312,-51.3575096,0.3691215999999997,-0.016760524284868173,0.008054966820471465,-0.12879559999999657
108377465.856,108.377465856,-51.25578079025782,0.04853764634837654,-51.3861008,-51.0798683,0.30623250000000013,-0.015668425880866522,0.008681278597112319,-0.10782999999999987
108724608.128,108.724608128,-51.14749293538677,0.048956314107276584,-51.2735329,-50.9422951,0.3312377999999967,-0.013634293715928544,0.006461572931803938,-0.17345429999999595
109071750.4,109.0717504,-51.15599403796555,0.04593469326808561,-51.2689896,-50.9730339,0.2959557000000004,-0.012031573631818289,0.005715491849708432,-0.09657289999999819
109418892.672,109.41889267200001,-51.320994263323776,0.05047638879882798,-51.4577446,-51.1054993,0.3522452999999999,-0.029058129327377245,0.027608902024657822,-0.17090609999999629
109766034.944,109.76603494400001,-51.579929816905405,0.05410399869463727,-51.7364082,-51.3622742,0.37413399999999797,-0.025402757536215424,0.018365103608131372,-0.004379299999996533
110113177.216,110.11317721600001,-51.864095639971374,0.05324739117707794,-52.0016518,-51.6502991,0.35135269999999963,-0.022610295008174314,0.015021253421455438,-0.11989589999999595
110460319.488,110.46031948800001,-52.10022287249285,0.052665052952705314,-52.2313538,-51.911026,0.32032780000000116,-0.034741419277813,0.036252707533039,-0.11684420000000273
110807461.76,110.80746176000001,-52.39104105501441,0.05745977289115771,-52.5362282,-52.1667519,0.3694762999999952,-0.025149646391643958,0.015959759434015508,-0.050022099999999625
111154604.032,111.15460403200001,-52.696350135386794,0.058303480171456756,-52.9163742,-52.4360619,0.48031230000000136,-0.015788807707236754,0.006109421626999345,-0.16189960000000525
111501746.304,111.50174630400001,-52.92708519899711,0.05509045389081696,-53.1015549,-52.7057037,0.39585119999999563,-0.015943311003808785,0.006977417648576623,-0.023441300000001775
111848888.576,111.84888857600001,-53.1322225932665,0.05800111601280856,-53.292717,-52.9121666,0.3805504000000042,-0.023069789438294436,0.013179682434221629,-0.16655349999999913
112196030.848,112.196030848,-53.38291066618907,0.057191681821283084,-53.5417976,-53.1279793,0.41381830000000264,-0.01678710568682717,0.00717755118280361,-0.08826820000000168
112543173.12,112.54317312,-53.613924491547294,0.062294412505242536,-53.8176613,-53.4277916,0.38986969999999843,-0.016231189991978878,0.005655785350150211,-0.23601530000000537
112890315.392,112.890315392,-53.767355178939795,0.05853112959803682,-53.944912,-53.5545998,0.3903122000000039,-0.003732688265533722,0.000338812961530377,-0.14484029999999848
113237457.664,113.237457664,-53.9684838405444,0.06113717221469956,-54.1483269,-53.7846146,0.3637123000000031,-0.0008463665442871461,1.596601988806956e-05,0.018169399999997893
113584599.936,113.584599936,-54.179167646275054,0.06266219087017795,-54.3687935,-53.9662781,0.40251540000000574,0.011797344296043595,0.00295289322030301,0.03262330000000446
113931742.208,113.931742208,-54.35707960501433,0.0625711344104846,-54.5575905,-54.1761627,0.3814278000000044,0.019112426643344047,0.007772737306469879,0.026226000000001193
114278884.48,114.27888448,-54.50115423696283,0.06678808048701337,-54.7764473,-54.2773438,0.4991035000000039,0.03738923633594549,0.026108724211400425,-0.003872000000001208
114626026.752,114.626026752,-54.71023527507174,0.07016884236002684,-54.9840698,-54.5208054,0.4632643999999999,0.031806796071116035,0.017117550203042953,-0.06960680000000252
114973169.024,114.973169024,-54.918464412750694,0.07221174902804053,-55.2117462,-54.7051849,0.5065613000000013,0.03576428235800496,0.020434955035521507,0.0009117000000031794
115320311.296,115.320311296,-55.07291687392552,0.0736864941924621,-55.4471359,-54.8774948,0.5696410999999983,0.04313616953517796,0.028549450300074275,0.008827199999998925
115667453.568,115.667453568,-55.26061668896835,0.07858421894500818,-55.5628967,-55.0247688,0.5381279000000063,0.040976355866071415,0.02265094723062777,0.038124100000004546
116014595.84,116.01459584,-55.447943876361016,0.07905493892857123,-55.7665329,-55.2217522,0.544780700000004,0.052656470272406934,0.036960331428489424,-0.1035269999999997
116361738.112,116.361738112,-55.62184740458446,0.08791025628360379,-56.0431862,-55.3410912,0.7020949999999999,0.07810515754034833,0.06576134964757918,-0.13702010000000087
116708880.384,116.708880384,-55.73447881762177,0.08991273341565369,-56.1128197,-55.444416,0.668403700000006,0.06026056454822944,0.03742091265365055,-0.16139219999999455
117056022.656,117.056022656,-55.893188393696285,0.09832173882830135,-56.3614311,-55.676796,0.6846350999999942,0.0723252180140922,0.045078638078731914,-0.10340120000000042
117403164.928,117.40316492800001,-56.062870901432674,0.09799376216222269,-56.4878044,-55.8456879,0.6421165000000002,0.062216672267017895,0.03358204036066148,-0.1253013999999979
117750307.2,117.75030720000001,-56.17942205687674,0.10903663023986362,-56.7643623,-55.9576912,0.8066711000000026,0.10334001993560916,0.07483118527656618,-0.17885970000000384
118097449.472,118.09744947200001,-56.29865569283668,0.11867363309430051,-56.8871689,-56.0415154,0.8456534999999974,0.09907000421203684,0.05805856151382538,-0.1197547999999955
118444591.744,118.44459174400001,-56.446893101002914,0.13012868510607611,-57.0815315,-56.1792297,0.9023017999999965,0.12103934655758836,0.07207712291273283,-0.059379599999999755
118791734.016,118.791734016,-56.596893311174775,0.13522383347130962,-57.2308235,-56.3152695,0.9155540000000002,0.12878748344041946,0.07556683127388619,0.039462999999997805
119138876.288,119.138876288,-56.70322431346704,0.15489476719175607,-57.49086,-56.4235611,1.0672988999999973,0.1568569829925292,0.08543279348402866,-0.20660399999999868
119486018.56,119.48601856,-56.870925335100246,0.16330492433763721,-57.6906929,-56.5464668,1.1442261000000045,0.1642161618790597,0.08424102025648728,0.18696210000000235
119833160.832,119.833160832,-57.062439392406894,0.17102297653410514,-57.9257393,-56.7613182,1.1644210999999984,0.1506939110120921,0.06468042606398428,0.0766716000000045
120180303.104,120.180303104,-57.294566875644726,0.18105407164774628,-58.2331619,-56.9541206,1.2790412999999958,0.18465527623035,0.08665572013260225,0.20438000000000045
120527445.376,120.527445376,-57.48829400515758,0.1804237153256631,-58.3750229,-57.186657,1.1883659000000009,0.18227530222005262,0.08502737965378304,0.11342239999999748
120874587.648,120.874587648,-57.7892057378224,0.18392199143583862,-58.7272682,-57.4223442,1.3049239999999998,0.1464715867949486,0.052835988426495395,-0.15378189999999847
121221729.92,121.22172992,-58.117606575787974,0.17697385193553042,-59.0515213,-57.7506104,1.300910899999998,0.15439885232629827,0.06341037375639968,-0.2014275000000012
121568872.192,121.568872192,-58.44805277965618,0.17327899437288702,-59.3300934,-58.08881,1.2412834000000004,0.13275550982370607,0.04889941423591293,-0.0932197000000059
121916014.464,121.916014464,-58.830821005873915,0.15683165905500893,-59.5133438,-58.349308,1.1640358000000006,0.09170436610998568,0.028484128594127966,-0.07566450000000202
122263156.736,122.263156736,-59.31028324025789,0.14204731965266681,-59.8780022,-58.9804535,0.8975486999999944,0.06862872575984788,0.019446263619224413,-0.29570389999999946
122610299.008,122.610299008,-59.8236179012894,0.13649968544016003,-60.3617401,-59.426918,0.9348220999999981,0.023677324827347326,0.002506642206947962,0.09592440000000124
122957441.28,122.95744128,-60.295646508595965,0.13332961813817618,-60.7106094,-59.9161186,0.7944908000000055,-0.03514081317507438,0.005787096552788751,-0.009872500000000173
123304583.552,123.304583552,-60.753297181375416,0.14260295952488813,-61.20158,-60.168087,1.033493,-0.0698849439012341,0.020007855808894637,-0.48123170000000215
123651725.824,123.651725824,-61.22206578868194,0.1651579822014783,-61.6874657,-60.520134,1.1673316999999983,-0.1343141111295632,0.05509783482760755,-0.633045199999998
123998868.096,123.998868096,-61.57178559570196,0.18541182833716116,-61.9958649,-60.9219093,1.073955599999998,-0.18868951342559245,0.08628017967929702,-0.40899280000000005
124346010.368,124.346010368,-61.82671084169055,0.21577980401411734,-62.4662247,-60.9367104,1.5295142999999953,-0.19131889565586468,0.06549143806053592,-0.8988342000000031
124693152.64,124.69315264,-61.74675697808023,0.2871613883563584,-62.7071495,-60.799736,1.907413499999997,-0.1850413904130225,0.03459203105228381,-1.1763724999999994
125040294.912,125.04029491200001,-60.351858935673334,0.29684031750070206,-61.1171112,-59.2794151,1.8376960999999952,-0.25345845702133335,0.06073767777070416,-0.004787499999999056
125387437.184,125.387437184,-62.07700721031521,0.27440093523981807,-62.8707123,-60.9681816,1.9025306999999998,-0.2803638420107707,0.0869687475468851,-0.6575585000000004
125734579.456,125.734579456,-62.4765057007164,0.24189175678575414,-63.0438652,-61.4159927,1.6278725000000023,-0.26129146307902135,0.09720725707626676,-0.24214179999999885
126081721.728,126.081721728,-62.48818782249291,0.2330370950282454,-63.0068474,-61.2879524,1.7188949999999963,-0.24843074869659926,0.09467841205988847,-0.07116319999999376
126428864.0,126.428864,-62.44382695931224,0.2205961496775415,-62.9748878,-61.4341125,1.5407753,-0.20780372522151047,0.07392667720229751,-0.31479639999999875
126776006.272,126.776006272,-62.26752072765046,0.21715622008428861,-62.7385406,-61.2447395,1.4938010999999989,-0.21124647980904862,0.07883603958862173,-0.4751242999999974
127123148.544,127.123148544,-62.23571071891121,0.2104465514564789,-62.7810402,-61.2754593,1.5055808999999982,-0.1752074572677627,0.05774467369479175,-0.03821950000000385
127470290.816,127.470290816,-62.1836813297994,0.20650679349227735,-62.685627,-61.2910309,1.394596099999994,-0.1610450072089043,0.05066595446156963,-0.10034180000000248
127817433.088,127.817433088,-61.98355850200578,0.19240592618372918,-62.5309715,-61.0966873,1.4342842000000005,-0.13549153675900133,0.04131215339948335,-0.37069699999999983
128164575.36,128.16457536,-61.79010766633238,0.206058270933031,-62.3537979,-60.9201698,1.433628100000007,-0.16664152546676542,0.05448497391180418,-0.7746886999999987
128511717.632,128.511717632,-61.680392814756324,0.18914377619783965,-62.2632904,-60.8385658,1.4247246000000047,-0.14182720384825653,0.04684091343403762,-0.36667630000000173
128858859.904,128.858859904,-61.514673571060115,0.19170607498925304,-61.9947968,-60.5548782,1.4399186000000057,-0.1287015939699343,0.03754797197722193,-0.10335159999999632
129206002.176,129.206002176,-61.28748810028651,0.18979431624632837,-61.801712,-60.3188782,1.4828338000000016,-0.13339808369826656,0.04115505262914543,-0.4015961000000061
129553144.448,129.553144448,-61.11438142564465,0.20286884853500645,-61.6870689,-60.0787506,1.6083183000000005,-0.17293209159382664,0.06053559909648143,-0.3929138000000023
129900286.72,129.90028672,-60.96861729484247,0.18820931859188295,-61.5114326,-59.9576416,1.5537909999999968,-0.1820223454861935,0.07792154455628908,-0.5659218000000052
130247428.992,130.247428992,-60.812611899713396,0.17877539975330062,-61.286171,-59.970993,1.315178000000003,-0.16936000001312865,0.07476469382491546,-0.5452004000000059
130594571.264,130.594571264,-60.66907575702,0.16923127637510932,-61.0977058,-59.962841,1.1348648000000026,-0.14101871078251424,0.05784723491997856,-0.3373297999999991
130941713.536,130.941713536,-60.61065596790837,0.16083061156448397,-60.9649582,-59.8677101,1.0972481000000016,-0.127806868081975,0.05260915703292657,-0.23723989999999873
131288855.808,131.288855808,-60.61834675687685,0.15431248192570193,-61.0250282,-60.0016785,1.0233497000000042,-0.12724482170350357,0.05664590333727637,-0.5928459000000004
131635998.08,131.63599808,-60.669884035673284,0.14556728166603708,-61.1552734,-60.080307,1.074966400000001,-0.058696744877244814,0.013545370090703224,-0.4974441999999968
131983140.352,131.983140352,-60.8620259704871,0.1437706827060164,-61.2531586,-60.4412003,0.8119583000000006,-0.05087458564151349,0.010431613428643738,-0.5113831000000033
132330282.624,132.330282624,-61.20160660401153,0.1489760948504249,-61.637146,-60.6629562,0.9741897999999978,-0.0334353751100752,0.004196329797237608,-0.6021995999999987
132677424.896,132.677424896,-61.591148334383924,0.15542324622280324,-62.0789719,-60.9968147,1.0821571999999975,-0.024399006053591323,0.002053065018023048,-0.47509009999999563
133024567.168,133.024567168,-62.02152664126072,0.16678097464068073,-62.6738701,-61.1250076,1.5488624999999985,0.0337890814283777,0.0034194018369783086,-1.0963630999999978
133371709.44,133.37170944,-62.560230308452674,0.18666925443472057,-63.3554115,-61.7452888,1.6101227000000051,0.09444489034429404,0.021325623243337644,-0.8007279000000054
133718851.712,133.718851712,-63.12526042148995,0.2139209969724396,-64.0514832,-62.1835976,1.8678856000000081,0.09814296681168123,0.017534844605665012,-0.8026313000000016
134065993.984,134.065993984,-63.63333412951288,0.21769896549805148,-64.6295166,-62.5545235,2.0749931000000004,0.13849082319424347,0.03371472701570699,-1.015907299999995
134413136.256,134.413136256,-64.13504452936971,0.25532506781401526,-65.2370987,-62.9200706,2.3170281000000017,0.17546221605248155,0.03934329172048889,-0.9024658999999957
134760278.528,134.760278528,-64.63389362879653,0.2575385560643504,-65.5996017,-63.5304909,2.069110799999997,0.194049289583104,0.047296606999839175,-1.4927252999999965
135107420.8,135.1074208,-65.08891648323788,0.27224708905366735,-66.4465027,-64.3086548,2.137847899999997,0.22172664133748957,0.05525857127367184,-0.7631377999999955
135454563.072,135.45456307199998,-65.45337085587386,0.2818625445522748,-66.5741043,-64.2481766,2.3259277000000083,0.2412554563049215,0.06103373345130325,-0.9849166999999994
135801705.344,135.801705344,-65.82035055888252,0.292056948232828,-67.1231308,-64.7368774,2.386253400000001,0.2723023370952412,0.07241991930247826,-0.5556260000000037
136148847.616,136.14884761599998,-66.15073883538686,0.3010299528994592,-67.6729584,-64.859314,2.813644400000001,0.2568975017204344,0.060672337212543836,-1.2038650000000075
136495989.888,136.49598988800003,-66.41579042793695,0.2975972752530446,-67.7122955,-65.334816,2.3774794999999926,0.2599345799462046,0.0635565919756772,-1.3302611999999954
136843132.16,136.84313216,-66.64830603997143,0.31185279862895066,-67.8276367,-65.5319977,2.295638999999994,0.2580681706303147,0.05705056889766569,-1.3495940999999902
137190274.432,137.19027443200002,-66.85321817693402,0.3295588686137638,-68.1357498,-65.7255707,2.4101790999999935,0.216250118229775,0.03587047150520828,-1.3175582999999875
137537416.704,137.537416704,-66.95252357636114,0.3134051565854798,-68.5036087,-66.083519,2.4200897000000055,0.3085770987834278,0.08076170744164368,-0.35346989999999323
137884558.976,137.88455897600002,-66.91764724326647,0.31221577604935263,-68.305481,-65.6116104,2.693870599999997,0.23526377119443825,0.04730323097566225,-1.1283797999999905
138231701.248,138.231701248,-66.90759733295127,0.3060687843595728,-68.0128708,-65.396965,2.6159058000000073,0.20160781946798464,0.036146566638467825,-1.5518875000000065
138578843.52,138.57884352000002,-66.95246481733521,0.3100953468641702,-68.3670044,-65.9837112,2.383293199999997,0.22056949189062394,0.042149339286020826,-1.0147705999999914
138925985.792,138.925985792,-66.89610567134669,0.2892001949204263,-68.2446899,-66.0681686,2.1765212999999903,0.23919265867590675,0.056988721531754716,-0.594512899999998
139273128.064,139.27312806400002,-66.8435573861032,0.2859050210164063,-67.7296295,-66.1194,1.6102295000000026,0.10705047166514559,0.01167949298370663,-0.41067509999999174
139620270.336,139.620270336,-66.74477457478507,0.2849012523566579,-67.7361603,-65.9221878,1.8139724999999913,0.12961050820131886,0.01724177983124231,-0.27359010000000694
139967412.608,139.96741260800002,-66.6147079465616,0.2780359265002227,-67.6940155,-65.9544373,1.739578200000011,0.14809481223868678,0.023635687620045087,-0.02526860000000397
140314554.88,140.31455488,-66.361722339828,0.2564546773239705,-67.3002701,-65.6256866,1.6745835000000113,0.12116999212177533,0.018597702464881127,-0.3559799999999882
140661697.152,140.66169715200002,-66.1269986702006,0.2562208481618836,-67.0408554,-65.3222733,1.718582099999992,0.08829685217671367,0.009893544188014136,-0.2657242000000082
141008839.424,141.008839424,-65.8878734342407,0.2412873196801787,-66.6890182,-65.0564117,1.6326065000000085,0.06533252941702801,0.006107737053385853,0.010459900000000744
141355981.696,141.35598169600001,-65.65004636160452,0.23214330600156377,-66.6090393,-65.0369797,1.5720596000000029,0.08165706015649941,0.010307789360273878,-0.0863113999999996
141703123.968,141.703123968,-65.36170745229231,0.2155260131973123,-66.2425308,-64.5935745,1.6489562999999947,0.08617717592404024,0.013319119323129014,0.2457504000000057
142050266.24,142.05026624,-65.10465917994273,0.21820854369525414,-65.7717819,-64.4206009,1.3511809999999969,0.026268878720317506,0.0012073410133246476,-0.318534800000009
142397408.512,142.397408512,-64.92536859484234,0.2196149777844806,-65.6926117,-64.3409271,1.3516845999999987,0.023880501798056845,0.0009850388735928028,-0.020736700000000496
142744550.784,142.744550784,-64.74092467263618,0.1980321711919592,-65.3114853,-64.1360931,1.1753922000000046,0.01585883792955821,0.0005342710083631186,-0.3772964999999999
143091693.056,143.091693056,-64.60864540931236,0.20318820839630264,-65.2845459,-64.0091858,1.2753601000000003,-0.04622840771932206,0.004312322701219173,-0.028434799999999427
143438835.328,143.438835328,-64.52779121131809,0.20805778208942521,-65.2136993,-63.9565392,1.2571601000000001,0.04502292762953623,0.003901125474038203,0.3442840000000018
143785977.6,143.7859776,-64.51154245931231,0.20033323011083165,-65.398407,-63.7384682,1.6599388000000062,0.02882734351567811,0.001725018052291305,0.22734830000000272
144133119.872,144.133119872,-64.48970671174779,0.19887648577792386,-65.0357819,-63.8852348,1.1505471000000043,-0.030216706345064456,0.0019231703655120391,0.22040560000000653
144480262.144,144.480262144,-64.57445361590244,0.20222767038099784,-65.2660522,-63.9880943,1.277957900000004,-0.012366742515992098,0.00031154433887736754,0.2107085999999896
144827404.416,144.827404416,-64.6933435477078,0.21147799358351133,-65.3690414,-64.0228653,1.3461760999999939,0.050144402812518446,0.004683871253542415,0.2895203000000066
145174546.688,145.174546688,-64.84198786045839,0.2163981385483249,-65.499794,-64.200592,1.299201999999994,0.03379004582217119,0.0020312384310838816,-0.1673583999999977
145521688.96,145.52168896,-64.9593492512894,0.22356518956991295,-65.5809937,-64.3644104,1.2165832999999964,0.02122461800508966,0.0007508648694317666,0.45701599999999587
145868831.232,145.868831232,-65.17366617106012,0.22873627733749055,-65.9189224,-64.3935547,1.5253677000000039,0.036613106814572395,0.0021344866971297893,0.0156402000000071
146215973.504,146.215973504,-65.45345668151866,0.22624744528759577,-66.129715,-64.7577438,1.3719712000000044,0.013578124885405576,0.0003000562064782164,0.827308599999995
146563115.776,146.563115776,-65.69065790042981,0.22429162260994062,-66.4041214,-64.9300003,1.4741210999999907,0.05005518149045309,0.004149180802843877,-0.23780820000000347
146910258.048,146.910258048,-65.98084305959888,0.24793834347939248,-66.8328323,-65.2469025,1.5859298000000024,-0.029248390638600567,0.001159329649915275,0.14027400000000512
147257400.32,147.25740032,-66.34978198739255,0.2642883730862609,-67.136261,-65.4187088,1.7175522,-0.04600192714426786,0.0025239823948974838,0.07939910000000339
147604542.592,147.604542592,-66.70866176532942,0.2667109183631653,-67.540863,-65.7462692,1.7945938000000012,-0.06503066586274732,0.0049527362030659106,-0.5770264000000083
147951684.864,147.951684864,-67.03900931332372,0.28000621711219353,-67.9700928,-66.2516937,1.7183990999999992,-0.044222941285880814,0.002078022687081682,0.4120024999999998
148298827.136,148.298827136,-67.44667086002877,0.2910517012309059,-68.294487,-66.5155563,1.7789307000000036,-0.04826880360744787,0.002291306406821736,0.15699770000000512
148645969.408,148.64596940799998,-67.86846616661872,0.2922869706952291,-68.7075043,-66.9681702,1.7393340999999936,-0.03409711315698963,0.0011337223126752782,0.2117233999999968
148993111.68,148.99311168,-68.25387467163318,0.307748266169275,-69.1457977,-67.330986,1.814811700000007,-0.1301366111487089,0.014896976801160422,0.1771927000000062
149340253.952,149.34025395199998,-68.49162397564474,0.32583504879391384,-69.6221695,-67.5849915,2.0371779999999973,-0.017203391921815643,0.00023223247776382738,-0.02796169999999165
149687396.224,149.687396224,-68.23680176160462,0.3541499188688887,-69.1743469,-67.3012848,1.8730620999999985,-0.014821274476358816,0.00014591071700231772,0.26949309999999116
150034538.496,150.03453849599998,-66.9714919491404,0.3672934870269099,-68.1706848,-65.9536514,2.2170334000000054,0.009194884359526619,5.221033421742849e-05,0.1590576999999911
150381680.768,150.381680768,-68.98343599226362,0.3437136698596734,-70.2354736,-67.9930878,2.242385800000008,-0.1245817254171228,0.010944740221944915,0.15139010000000042
150728823.04,150.72882303999998,-70.13307051074503,0.3625013044776042,-71.3178177,-69.1070557,2.2107620000000026,-0.1829140281650868,0.021211201279321634,0.0584412000000043
151075965.312,151.075965312,-70.84421260515758,0.3690647245060381,-72.0839233,-69.9473648,2.1365584999999925,-0.13128019289423715,0.010541046352723238,1.1192398000000026
151423107.584,151.42310758399998,-71.34627589985674,0.4252917880390044,-72.6577988,-70.1147842,2.5430145999999922,-0.037428677381079196,0.0006452460462686993,0.529601999999997
151770249.856,151.770249856,-71.76857749885386,0.4119110335673258,-72.9951477,-70.6287766,2.366371100000009,-0.13793532340393821,0.009341885266192063,-0.501915000000011
152117392.128,152.11739212799998,-72.12749570959886,0.3988545732593313,-73.4066162,-70.6040573,2.802558900000008,-0.1651640076460223,0.014285388549827638,0.5903931
152464534.4,152.46453440000002,-72.5391543044413,0.42547066356562735,-73.8451157,-71.1247177,2.7203979999999888,-0.13440339193961914,0.008313264562528788,0.6120070999999996
152811676.672,152.811676672,-72.8971798633237,0.4347442742225606,-74.1527328,-71.395256,2.757476799999992,-0.12056039656779236,0.006406664455252842,-0.46762079999999173
153158818.944,153.15881894400002,-73.16985017277942,0.41542093646323264,-74.4496002,-72.0788727,2.370727500000001,-0.1479194551688011,0.010562439172293714,0.6470795000000038
153505961.216,153.505961216,-73.44179346805167,0.43007129555005985,-74.8520813,-72.1977997,2.6542815999999902,-0.13585932269920653,0.008313585366716891,-0.5903397000000012
153853103.488,153.85310348800002,-73.68074806275062,0.43170856598309854,-75.082222,-72.5775986,2.5046234,-0.13660600783389637,0.0083415863924714,0.4155884000000043
154200245.76,154.20024576,-73.97968707492838,0.42049074060679514,-75.5958862,-72.5965271,2.9993590999999924,0.06351307353281274,0.0019006570912097898,-0.29845429999998885
154547388.032,154.54738803200001,-73.97422410057308,0.4352515333192295,-75.3426743,-72.6518402,2.6908341000000036,0.02030939315195822,0.00018138595621308706,0.3179626000000013
154894530.304,154.894530304,-74.13684321303715,0.42476003410975527,-75.453537,-72.9770966,2.4764404000000013,-0.009192281316835955,3.9016625438703656e-05,1.0198517000000038
155241672.576,155.241672576,-74.18332643681953,0.40873191560814887,-75.3137817,-72.9697571,2.3440246000000116,-0.008231945506822633,3.3792339288907236e-05,-0.6594084999999978
155588814.848,155.588814848,-74.14735934999996,0.4521009477685267,-75.6196899,-72.8203278,2.799362099999996,0.15655866741293578,0.009990190779087027,0.38877870000000314
155935957.12,155.93595712,-74.02760966217764,0.4255456453119841,-75.2816391,-72.6739502,2.6076889000000136,-0.03950434970427223,0.0007179396146413941,-1.016570999999999
156283099.392,156.283099392,-74.01194557722062,0.42270518893695824,-75.4103775,-72.5972137,2.813163799999998,0.11894984471662937,0.006596946854922625,0.18885039999999265
156630241.664,156.630241664,-73.94546612679086,0.42073663835839564,-75.2007599,-72.7323532,2.4684066999999885,-0.0025147664704579767,2.976220074502045e-06,0.05678559999999777
156977383.936,156.977383936,-73.67935284598862,0.4414014505841819,-75.0259781,-71.9768295,3.0491486000000094,0.06707833206018306,0.0019239216542930038,-0.6543350000000032
