sample_id,frequency_hz,frequency_mhz,amplitude_dbm,liquid_type,source_file,range,is_outlier,amplitude_denoised_dbm,amplitude_smoothed_dbm,amplitude_normalized
50-150_CSV5,56533333.0,56.533333,-73.23,Ethanol,CSV5.csv,50-150,False,-73.23,-73.50222294867508,-0.9433528145302384
50-150_CSV5,56666667.0,56.666667,-73.38,Ethanol,CSV5.csv,50-150,False,-73.38,-73.4543020594956,-0.9356569960084947
50-150_CSV5,56800000.0,56.8,-73.22,Ethanol,CSV5.csv,50-150,False,-73.22,-73.38052631578852,-0.9238090369117854
50-150_CSV5,56933333.0,56.933333,-73.4,Ethanol,CSV5.csv,50-150,False,-73.4,-73.27870545929947,-0.907457194392058
50-150_CSV5,57066667.0,57.066667,-73.22,Ethanol,CSV5.csv,50-150,False,-73.22,-73.21445243543546,-0.897138529200377
50-150_CSV5,57200000.0,57.2,-72.99,Ethanol,CSV5.csv,50-150,False,-72.99,-73.13481856815858,-0.8843497892324647
50-150_CSV5,57333333.0,57.333333,-73.25,Ethanol,CSV5.csv,50-150,False,-73.25,-73.09939195815531,-0.8786604799125847
50-150_CSV5,57466667.0,57.466667,-73.4,Ethanol,CSV5.csv,50-150,False,-73.4,-73.0780679960762,-0.8752359745426878
50-150_CSV5,57600000.0,57.6,-73.02,Ethanol,CSV5.csv,50-150,False,-73.02,-73.00410591696537,-0.8633580910544257
50-150_CSV5,57733333.0,57.733333,-72.98,Ethanol,CSV5.csv,50-150,False,-72.98,-72.92193527296406,-0.8501619593699647
50-150_CSV5,57866667.0,57.866667,-72.83,Ethanol,CSV5.csv,50-150,False,-72.83,-72.8391925465829,-0.8368739545535507
50-150_CSV5,58000000.0,58.0,-72.66,Ethanol,CSV5.csv,50-150,False,-72.66,-72.74370055573623,-0.8215384913678917
50-150_CSV5,58133333.0,58.133333,-72.39,Ethanol,CSV5.csv,50-150,False,-72.39,-72.65666557698499,-0.807561175567163
50-150_CSV5,58266667.0,58.266667,-72.56,Ethanol,CSV5.csv,50-150,False,-72.56,-72.55048054919813,-0.7905084722979604
50-150_CSV5,58400000.0,58.4,-72.63,Ethanol,CSV5.csv,50-150,False,-72.63,-72.46514220333347,-0.7768036259571415
50-150_CSV5,58533333.0,58.533333,-72.4,Ethanol,CSV5.csv,50-150,False,-72.4,-72.35050670153551,-0.7583938252816583
50-150_CSV5,58666667.0,58.666667,-72.21,Ethanol,CSV5.csv,50-150,False,-72.21,-72.21998038574604,-0.7374320514951719
50-150_CSV5,58800000.0,58.8,-71.77,Ethanol,CSV5.csv,50-150,False,-71.77,-72.08069303693924,-0.7150633063164833
50-150_CSV5,58933333.0,58.933333,-72.12,Ethanol,CSV5.csv,50-150,False,-72.12,-71.99578947368327,-0.7014282835559484
50-150_CSV5,59066667.0,59.066667,-72.11,Ethanol,CSV5.csv,50-150,False,-72.11,-71.88400784570027,-0.6834767985615788
50-150_CSV5,59200000.0,59.2,-71.89,Ethanol,CSV5.csv,50-150,False,-71.89,-71.79651520104515,-0.6694259842552891
50-150_CSV5,59333333.0,59.333333,-71.69,Ethanol,CSV5.csv,50-150,False,-71.69,-71.68307289963947,-0.6512078046835936
50-150_CSV5,59466667.0,59.466667,-71.52,Ethanol,CSV5.csv,50-150,False,-71.52,-71.58586139261104,-0.6355961971127478
50-150_CSV5,59600000.0,59.6,-71.44,Ethanol,CSV5.csv,50-150,False,-71.44,-71.45308924485033,-0.6142737556596779
50-150_CSV5,59733333.0,59.733333,-71.15,Ethanol,CSV5.csv,50-150,False,-71.15,-71.38307616868165,-0.6030300592765591
50-150_CSV5,59866667.0,59.866667,-71.24,Ethanol,CSV5.csv,50-150,False,-71.24,-71.31842759071499,-0.5926478703764981
50-150_CSV5,60000000.0,60.0,-71.07,Ethanol,CSV5.csv,50-150,False,-71.07,-71.24220006537992,-0.5804061692857028
50-150_CSV5,60133333.0,60.133333,-71.43,Ethanol,CSV5.csv,50-150,False,-71.43,-71.15099705786112,-0.5657594920950287
50-150_CSV5,60266667.0,60.266667,-70.97,Ethanol,CSV5.csv,50-150,False,-70.97,-71.03769532526879,-0.5475638870643296
50-150_CSV5,60400000.0,60.4,-71.06,Ethanol,CSV5.csv,50-150,False,-71.06,-70.94345537757344,-0.532429494790312
50-150_CSV5,60533333.0,60.533333,-70.72,Ethanol,CSV5.csv,50-150,False,-70.72,-70.8533262504077,-0.5179552765930485
50-150_CSV5,60666667.0,60.666667,-71.0,Ethanol,CSV5.csv,50-150,False,-71.0,-70.75570774762902,-0.5022783078511831
50-150_CSV5,60800000.0,60.8,-70.68,Ethanol,CSV5.csv,50-150,False,-70.68,-70.67944589735116,-0.49003109437247105
50-150_CSV5,60933333.0,60.933333,-70.94,Ethanol,CSV5.csv,50-150,False,-70.94,-70.57992481202916,-0.47404858184319587
50-150_CSV5,61066667.0,61.066667,-70.23,Ethanol,CSV5.csv,50-150,False,-70.23,-70.48377410918509,-0.45860733330845616
50-150_CSV5,61200000.0,61.2,-70.19,Ethanol,CSV5.csv,50-150,False,-70.19,-70.35455050670062,-0.4378547677681597
50-150_CSV5,61333333.0,61.333333,-70.13,Ethanol,CSV5.csv,50-150,False,-70.13,-70.25573226544532,-0.42198512794385673
50-150_CSV5,61466667.0,61.466667,-70.15,Ethanol,CSV5.csv,50-150,False,-70.15,-70.13482510624296,-0.4025681352474989
50-150_CSV5,61600000.0,61.6,-69.91,Ethanol,CSV5.csv,50-150,False,-69.91,-70.0436629617513,-0.3879280204233938
50-150_CSV5,61733333.0,61.733333,-69.9,Ethanol,CSV5.csv,50-150,False,-69.9,-69.91646616541263,-0.3675009482648763
50-150_CSV5,61866667.0,61.866667,-69.37,Ethanol,CSV5.csv,50-150,True,-69.915,-69.80941647597163,-0.35030938531909284
50-150_CSV5,62000000.0,62.0,-69.93,Ethanol,CSV5.csv,50-150,False,-69.93,-69.68565544295431,-0.33043407694162147
50-150_CSV5,62133333.0,62.133333,-69.45,Ethanol,CSV5.csv,50-150,False,-69.45,-69.57462079110731,-0.31260255200811804
50-150_CSV5,62266667.0,62.266667,-69.53,Ethanol,CSV5.csv,50-150,False,-69.53,-69.45269042170554,-0.29302123765289584
50-150_CSV5,62400000.0,62.4,-69.34,Ethanol,CSV5.csv,50-150,False,-69.34,-69.35655606407232,-0.27758261406478324
50-150_CSV5,62533333.0,62.533333,-69.42,Ethanol,CSV5.csv,50-150,False,-69.42,-69.2130957829347,-0.25454372001216174
50-150_CSV5,62666667.0,62.666667,-68.95,Ethanol,CSV5.csv,50-150,False,-68.95,-69.08855998692293,-0.2345439891645575
50-150_CSV5,62800000.0,62.8,-68.9,Ethanol,CSV5.csv,50-150,False,-68.9,-68.96563909774346,-0.21480360304372514
50-150_CSV5,62933333.0,62.933333,-68.77,Ethanol,CSV5.csv,50-150,False,-68.77,-68.85468944099289,-0.19698572783268217
50-150_CSV5,63066667.0,63.066667,-68.79,Ethanol,CSV5.csv,50-150,False,-68.79,-68.73154952598799,-0.17721016742704526
50-150_CSV5,63200000.0,63.2,-68.55,Ethanol,CSV5.csv,50-150,False,-68.55,-68.59758581235607,-0.15569636736484796
50-150_CSV5,63333333.0,63.333333,-68.33,Ethanol,CSV5.csv,50-150,False,-68.33,-68.49706440012986,-0.1395532081019854
50-150_CSV5,63466667.0,63.466667,-68.38,Ethanol,CSV5.csv,50-150,False,-68.38,-68.39593004249664,-0.12331161334060083
50-150_CSV5,63600000.0,63.6,-68.24,Ethanol,CSV5.csv,50-150,False,-68.24,-68.26273291925376,-0.10192092327522397
50-150_CSV5,63733333.0,63.733333,-68.24,Ethanol,CSV5.csv,50-150,False,-68.24,-68.15525335076734,-0.08466032423314614
50-150_CSV5,63866667.0,63.866667,-68.3,Ethanol,CSV5.csv,50-150,False,-68.3,-68.04841451454635,-0.06750262309885484
50-150_CSV5,64000000.0,64.0,-67.97,Ethanol,CSV5.csv,50-150,False,-67.97,-67.94698267407561,-0.05121325430885516
50-150_CSV5,64133333.0,64.133333,-67.82,Ethanol,CSV5.csv,50-150,False,-67.82,-67.81351422033255,-0.02977899012946293
50-150_CSV5,64266667.0,64.266667,-67.62,Ethanol,CSV5.csv,50-150,False,-67.62,-67.69695652173824,-0.011060495730615674
50-150_CSV5,64400000.0,64.4,-67.47,Ethanol,CSV5.csv,50-150,False,-67.47,-67.56179797319297,0.010645187930031741
50-150_CSV5,64533333.0,64.533333,-67.57,Ethanol,CSV5.csv,50-150,False,-67.57,-67.44178489702429,0.02991859604587723
50-150_CSV5,64666667.0,64.666667,-67.11,Ethanol,CSV5.csv,50-150,False,-67.11,-67.3099999999991,0.05108249072266421
50-150_CSV5,64800000.0,64.8,-67.15,Ethanol,CSV5.csv,50-150,False,-67.15,-67.1628865642358,0.07470806034647165
50-150_CSV5,64933333.0,64.933333,-67.15,Ethanol,CSV5.csv,50-150,False,-67.15,-67.01496894409851,0.0984627773443412
50-150_CSV5,65066667.0,65.066667,-66.86,Ethanol,CSV5.csv,50-150,False,-66.86,-66.87332461588667,0.12121003982667813
50-150_CSV5,65200000.0,65.2,-66.61,Ethanol,CSV5.csv,50-150,False,-66.61,-66.73228179143423,0.14386070427313266
50-150_CSV5,65333333.0,65.333333,-66.6,Ethanol,CSV5.csv,50-150,False,-66.6,-66.60543314808675,0.16423186506848902
50-150_CSV5,65466667.0,65.466667,-66.58,Ethanol,CSV5.csv,50-150,False,-66.58,-66.46200065380756,0.18726629671184605
50-150_CSV5,65600000.0,65.6,-66.2,Ethanol,CSV5.csv,50-150,False,-66.2,-66.3054168028759,0.21241276041147794
50-150_CSV5,65733333.0,65.733333,-66.22,Ethanol,CSV5.csv,50-150,False,-66.22,-66.14300424975396,0.23849528007838572
50-150_CSV5,65866667.0,65.866667,-65.96,Ethanol,CSV5.csv,50-150,False,-65.96,-65.96575351421947,0.26696072629350087
50-150_CSV5,66000000.0,66.0,-65.78,Ethanol,CSV5.csv,50-150,False,-65.78,-65.79749591369644,0.2939819268743071
50-150_CSV5,66133333.0,66.133333,-65.6,Ethanol,CSV5.csv,50-150,False,-65.6,-65.58488721804426,0.32812565763346896
50-150_CSV5,66266667.0,66.266667,-65.51,Ethanol,CSV5.csv,50-150,False,-65.51,-65.38038574697528,0.3609674148655195
50-150_CSV5,66400000.0,66.4,-65.13,Ethanol,CSV5.csv,50-150,False,-65.13,-65.17752860411815,0.39354510246686664
50-150_CSV5,66533333.0,66.533333,-64.94,Ethanol,CSV5.csv,50-150,False,-64.94,-64.94974828375202,0.4301253086854324
50-150_CSV5,66666667.0,66.666667,-64.68,Ethanol,CSV5.csv,50-150,False,-64.68,-64.71191892775332,0.46831933209042576
50-150_CSV5,66800000.0,66.8,-64.43,Ethanol,CSV5.csv,50-150,False,-64.43,-64.4662209872499,0.5077770048017692
50-150_CSV5,66933333.0,66.933333,-64.26,Ethanol,CSV5.csv,50-150,False,-64.26,-64.21637463223192,0.5479008889671083
50-150_CSV5,67066667.0,67.066667,-63.89,Ethanol,CSV5.csv,50-150,False,-63.89,-63.9461556064065,0.5912965066086371
50-150_CSV5,67200000.0,67.2,-63.63,Ethanol,CSV5.csv,50-150,False,-63.63,-63.66296829029012,0.6367747569042211
50-150_CSV5,67333333.0,67.333333,-63.32,Ethanol,CSV5.csv,50-150,False,-63.32,-63.35609022556309,0.6860576048413252
50-150_CSV5,67466667.0,67.466667,-63.18,Ethanol,CSV5.csv,50-150,False,-63.18,-63.03154298790372,0.7381780200824766
50-150_CSV5,67600000.0,67.6,-62.77,Ethanol,CSV5.csv,50-150,False,-62.77,-62.69237659365724,0.7926461875870308
50-150_CSV5,67733333.0,67.733333,-62.44,Ethanol,CSV5.csv,50-150,False,-62.44,-62.339637136318245,0.8492941107708442
50-150_CSV5,67866667.0,67.866667,-62.19,Ethanol,CSV5.csv,50-150,False,-62.19,-61.95559986923751,0.9109682817564964
50-150_CSV5,68000000.0,68.0,-61.68,Ethanol,CSV5.csv,50-150,False,-61.68,-61.56735534488314,0.9733181140040027
50-150_CSV5,68133333.0,68.133333,-61.34,Ethanol,CSV5.csv,50-150,False,-61.34,-61.17787839163045,1.0358658672272008
50-150_CSV5,68266667.0,68.266667,-61.01,Ethanol,CSV5.csv,50-150,False,-61.01,-60.80163125204236,1.09628898865031
50-150_CSV5,68400000.0,68.4,-60.5,Ethanol,CSV5.csv,50-150,False,-60.5,-60.47583524027381,1.1486099498137825
50-150_CSV5,68533333.0,68.533333,-60.29,Ethanol,CSV5.csv,50-150,False,-60.29,-60.21104609349382,1.1911335601857438
50-150_CSV5,68666667.0,68.666667,-60.05,Ethanol,CSV5.csv,50-150,False,-60.05,-60.04072572736109,1.2184860290309103
50-150_CSV5,68800000.0,68.8,-59.87,Ethanol,CSV5.csv,50-150,False,-59.87,-59.98370055573638,1.2276439428240253
50-150_CSV5,68933333.0,68.933333,-59.76,Ethanol,CSV5.csv,50-150,False,-59.76,-60.08803203661248,1.2108889085023524
50-150_CSV5,69066667.0,69.066667,-59.94,Ethanol,CSV5.csv,50-150,False,-59.94,-60.33161490683151,1.171770903884571
50-150_CSV5,69200000.0,69.2,-60.35,Ethanol,CSV5.csv,50-150,False,-60.35,-60.72228506047648,1.1090315295575854
50-150_CSV5,69333333.0,69.333333,-60.88,Ethanol,CSV5.csv,50-150,False,-60.88,-61.26875449493218,1.0212716889690723
50-150_CSV5,69466667.0,69.466667,-61.69,Ethanol,CSV5.csv,50-150,False,-61.69,-61.96091533180697,0.9101146491133186
50-150_CSV5,69600000.0,69.6,-62.77,Ethanol,CSV5.csv,50-150,False,-62.77,-62.832105263157075,0.770206568849407
50-150_CSV5,69733333.0,69.733333,-63.92,Ethanol,CSV5.csv,50-150,False,-63.92,-63.86326904216981,0.6046076109553724
50-150_CSV5,69866667.0,69.866667,-65.18,Ethanol,CSV5.csv,50-150,False,-65.18,-64.99137299771083,0.423440619604503
50-150_CSV5,70000000.0,70.0,-66.49,Ethanol,CSV5.csv,50-150,False,-66.49,-66.21745014710604,0.22653969816995825
50-150_CSV5,70133333.0,70.133333,-67.86,Ethanol,CSV5.csv,50-150,False,-67.86,-67.6628734880671,-0.005586957023494363
50-150_CSV5,70266667.0,70.266667,-69.03,Ethanol,CSV5.csv,50-150,False,-69.03,-69.22615887544859,-0.25664157735665116
50-150_CSV5,70400000.0,70.4,-70.45,Ethanol,CSV5.csv,50-150,False,-70.45,-70.84555083360483,-0.5167065894824712
50-150_CSV5,70533333.0,70.533333,-72.03,Ethanol,CSV5.csv,50-150,False,-72.03,-72.48222621771727,-0.7795472201719346
50-150_CSV5,70666667.0,70.666667,-73.79,Ethanol,CSV5.csv,50-150,False,-73.79,-74.1354821837192,-1.0450505967200692
50-150_CSV5,70800000.0,70.8,-75.56,Ethanol,CSV5.csv,50-150,False,-75.56,-75.80219679633768,-1.312715354321073
50-150_CSV5,70933333.0,70.933333,-76.97,Ethanol,CSV5.csv,50-150,False,-76.97,-77.4161272747075,-1.5719032842805118
50-150_CSV5,71066667.0,71.066667,-78.48,Ethanol,CSV5.csv,50-150,False,-78.48,-78.92589626239409,-1.8143634793631997
50-150_CSV5,71200000.0,71.2,-80.53,Ethanol,CSV5.csv,50-150,False,-80.53,-80.28211507028335,-2.0321644008402697
50-150_CSV5,71333333.0,71.333333,-82.82,Ethanol,CSV5.csv,50-150,False,-82.82,-81.40262939958487,-2.2121125419738927
50-150_CSV5,71466667.0,71.466667,-82.85,Ethanol,CSV5.csv,50-150,False,-82.85,-82.28080963277652,-2.353143224412053
50-150_CSV5,71600000.0,71.6,-83.33,Ethanol,CSV5.csv,50-150,False,-83.33,-82.94923177508882,-2.4604879667828445
50-150_CSV5,71733333.0,71.733333,-84.89,Ethanol,CSV5.csv,50-150,True,-83.84,-83.29053394355346,-2.515299127313358
50-150_CSV5,71866667.0,71.866667,-84.35,Ethanol,CSV5.csv,50-150,False,-84.35,-83.3912117249635,-2.5314673985656206
50-150_CSV5,72000000.0,72.0,-84.24,Ethanol,CSV5.csv,50-150,False,-84.24,-83.20193527296394,-2.5010706916186245
50-150_CSV5,72133333.0,72.133333,-81.64,Ethanol,CSV5.csv,50-150,True,-83.16666666666666,-82.79791870981694,-2.4361879608722745
50-150_CSV5,72266667.0,72.266667,-83.08,Ethanol,CSV5.csv,50-150,True,-82.09333333333333,-82.22846899858236,-2.3447376203223076
50-150_CSV5,72400000.0,72.4,-81.02,Ethanol,CSV5.csv,50-150,False,-81.02,-81.5549264465501,-2.2365705696714206
50-150_CSV5,72533333.0,72.533333,-79.88,Ethanol,CSV5.csv,50-150,False,-79.88,-80.72991609458323,-2.104078663615228
50-150_CSV5,72666667.0,72.666667,-79.46,Ethanol,CSV5.csv,50-150,False,-79.46,-79.90483382368862,-1.9715752077938775
50-150_CSV5,72800000.0,72.8,-78.92,Ethanol,CSV5.csv,50-150,False,-78.92,-79.17407976462793,-1.8542203189583273
50-150_CSV5,72933333.0,72.933333,-77.64,Ethanol,CSV5.csv,50-150,False,-77.64,-78.4092557480648,-1.7313939913729581
50-150_CSV5,73066667.0,73.066667,-77.62,Ethanol,CSV5.csv,50-150,False,-77.62,-77.72978642257716,-1.622275135075035
50-150_CSV5,73200000.0,73.2,-76.66,Ethanol,CSV5.csv,50-150,False,-76.66,-77.09171624713858,-1.5198047435945867
50-150_CSV5,73333333.0,73.333333,-76.76,Ethanol,CSV5.csv,50-150,False,-76.76,-76.60179579383141,-1.441126343354117
50-150_CSV5,73466667.0,73.466667,-76.56,Ethanol,CSV5.csv,50-150,False,-76.56,-76.21864552685965,-1.379594619472103
50-150_CSV5,73600000.0,73.6,-76.29,Ethanol,CSV5.csv,50-150,False,-76.29,-75.9237332461579,-1.3322334074625801
50-150_CSV5,73733333.0,73.733333,-75.22,Ethanol,CSV5.csv,50-150,False,-75.22,-75.65299444262732,-1.2887543165183009
50-150_CSV5,73866667.0,73.866667,-75.47,Ethanol,CSV5.csv,50-150,False,-75.47,-75.37989539064957,-1.2448961832810532
50-150_CSV5,74000000.0,74.0,-75.14,Ethanol,CSV5.csv,50-150,False,-75.14,-75.14819548872082,-1.2076865148612734
50-150_CSV5,74133333.0,74.133333,-74.88,Ethanol,CSV5.csv,50-150,False,-74.88,-74.93582543314712,-1.1735811083228729
50-150_CSV5,74266667.0,74.266667,-74.98,Ethanol,CSV5.csv,50-150,False,-74.98,-74.76893756129357,-1.1467798782694274
50-150_CSV5,74400000.0,74.4,-74.21,Ethanol,CSV5.csv,50-150,False,-74.21,-74.54199084668096,-1.110333544328853
50-150_CSV5,74533333.0,74.533333,-74.63,Ethanol,CSV5.csv,50-150,False,-74.63,-74.35912062765513,-1.0809656414632915
50-150_CSV5,74666667.0,74.666667,-74.25,Ethanol,CSV5.csv,50-150,False,-74.25,-74.14821837201603,-1.0470959551320143
50-150_CSV5,74800000.0,74.8,-74.28,Ethanol,CSV5.csv,50-150,False,-74.28,-73.97257273618733,-1.0188882786756939
50-150_CSV5,74933333.0,74.933333,-73.62,Ethanol,CSV5.csv,50-150,False,-73.62,-73.84985943118569,-0.9991812293770262
50-150_CSV5,75066667.0,75.066667,-73.6,Ethanol,CSV5.csv,50-150,False,-73.6,-73.73169990192777,-0.9802054902087093
50-150_CSV5,75200000.0,75.2,-73.88,Ethanol,CSV5.csv,50-150,False,-73.88,-73.60040863027038,-0.9591208689200695
50-150_CSV5,75333333.0,75.333333,-73.2,Ethanol,CSV5.csv,50-150,False,-73.2,-73.47848643347403,-0.9395408670381598
50-150_CSV5,75466667.0,75.466667,-73.35,Ethanol,CSV5.csv,50-150,False,-73.35,-73.3848054919899,-0.9244962479387978
50-150_CSV5,75600000.0,75.6,-73.03,Ethanol,CSV5.csv,50-150,False,-73.03,-73.27012749264371,-0.9060796224020833
50-150_CSV5,75733333.0,75.733333,-73.22,Ethanol,CSV5.csv,50-150,False,-73.22,-73.18660346518374,-0.8926661451368841
50-150_CSV5,75866667.0,75.866667,-73.17,Ethanol,CSV5.csv,50-150,False,-73.17,-73.08372997711575,-0.8761452560543631
50-150_CSV5,76000000.0,76.0,-73.11,Ethanol,CSV5.csv,50-150,False,-73.11,-73.03494606080322,-0.8683108403507012
50-150_CSV5,76133333.0,76.133333,-73.21,Ethanol,CSV5.csv,50-150,False,-73.21,-72.97711343576238,-0.8590232541942036
50-150_CSV5,76266667.0,76.266667,-72.84,Ethanol,CSV5.csv,50-150,False,-72.84,-72.93097254004482,-0.8516132923601676
50-150_CSV5,76400000.0,76.4,-73.09,Ethanol,CSV5.csv,50-150,False,-73.09,-72.84653481529817,-0.8380530805785086
50-150_CSV5,76533333.0,76.533333,-72.54,Ethanol,CSV5.csv,50-150,False,-72.54,-72.79733736515107,-0.8301522537251793
50-150_CSV5,76666667.0,76.666667,-72.88,Ethanol,CSV5.csv,50-150,False,-72.88,-72.77480876103206,-0.8265342897888529
50-150_CSV5,76800000.0,76.8,-72.46,Ethanol,CSV5.csv,50-150,False,-72.46,-72.71110330173165,-0.8163035603091879
50-150_CSV5,76933333.0,76.933333,-72.73,Ethanol,CSV5.csv,50-150,False,-72.73,-72.6671101667202,-0.8092385164619705
50-150_CSV5,77066667.0,77.066667,-72.78,Ethanol,CSV5.csv,50-150,False,-72.78,-72.62775253350674,-0.8029179074782392
50-150_CSV5,77200000.0,77.2,-72.55,Ethanol,CSV5.csv,50-150,False,-72.55,-72.5701274926437,-0.7936636581439043
50-150_CSV5,77333333.0,77.333333,-72.41,Ethanol,CSV5.csv,50-150,False,-72.41,-72.54610166721056,-0.7898052490965252
50-150_CSV5,77466667.0,77.466667,-72.41,Ethanol,CSV5.csv,50-150,False,-72.41,-72.52639097744266,-0.7866398259587354
50-150_CSV5,77600000.0,77.6,-73.0,Ethanol,CSV5.csv,50-150,True,-72.57499999999999,-72.51423504413111,-0.7846876531520558
50-150_CSV5,77733333.0,77.733333,-72.74,Ethanol,CSV5.csv,50-150,False,-72.74,-72.48821837201605,-0.7805095256054793
50-150_CSV5,77866667.0,77.866667,-72.37,Ethanol,CSV5.csv,50-150,False,-72.37,-72.489481856815,-0.780712433979765
50-150_CSV5,78000000.0,78.0,-72.47,Ethanol,CSV5.csv,50-150,False,-72.47,-72.47199084668098,-0.7779034785939567
50-150_CSV5,78133333.0,78.133333,-72.55,Ethanol,CSV5.csv,50-150,False,-72.55,-72.4819859431177,-0.779508633456511
50-150_CSV5,78266667.0,78.266667,-72.55,Ethanol,CSV5.csv,50-150,False,-72.55,-72.45817587446783,-0.7756848737046115
50-150_CSV5,78400000.0,78.4,-72.2,Ethanol,CSV5.csv,50-150,False,-72.2,-72.48169499836452,-0.7794619094065458
50-150_CSV5,78533333.0,78.533333,-72.72,Ethanol,CSV5.csv,50-150,False,-72.72,-72.50408957175453,-0.7830583487805305
50-150_CSV5,78666667.0,78.666667,-72.39,Ethanol,CSV5.csv,50-150,False,-72.39,-72.52592513893335,-0.7865650149798595
50-150_CSV5,78800000.0,78.8,-72.38,Ethanol,CSV5.csv,50-150,False,-72.38,-72.51414187642926,-0.784672690956283
50-150_CSV5,78933333.0,78.933333,-72.57,Ethanol,CSV5.csv,50-150,False,-72.57,-72.51023373651425,-0.7840450662177088
50-150_CSV5,79066667.0,79.066667,-72.6,Ethanol,CSV5.csv,50-150,False,-72.6,-72.52697613599119,-0.7867337990479883
50-150_CSV5,79200000.0,79.2,-72.7,Ethanol,CSV5.csv,50-150,False,-72.7,-72.58047728015596,-0.7953257743482718
50-150_CSV5,79333333.0,79.333333,-72.57,Ethanol,CSV5.csv,50-150,False,-72.57,-72.60544622425533,-0.7993356428160423
50-150_CSV5,79466667.0,79.466667,-72.63,Ethanol,CSV5.csv,50-150,False,-72.63,-72.64188623733152,-0.8051876988268142
50-150_CSV5,79600000.0,79.6,-72.82,Ethanol,CSV5.csv,50-150,False,-72.82,-72.69088264138512,-0.8130562388366261
50-150_CSV5,79733333.0,79.733333,-72.51,Ethanol,CSV5.csv,50-150,False,-72.51,-72.73259561948254,-0.8197551026293433
50-150_CSV5,79866667.0,79.866667,-72.7,Ethanol,CSV5.csv,50-150,False,-72.7,-72.74083687479474,-0.8210786007187987
50-150_CSV5,80000000.0,80.0,-72.58,Ethanol,CSV5.csv,50-150,False,-72.58,-72.79584831644233,-0.8299131210874369
50-150_CSV5,80133333.0,80.133333,-72.98,Ethanol,CSV5.csv,50-150,False,-72.98,-72.7933932657722,-0.8295188541040283
50-150_CSV5,80266667.0,80.266667,-72.99,Ethanol,CSV5.csv,50-150,False,-72.99,-72.81372997711576,-0.8327848126976377
50-150_CSV5,80400000.0,80.4,-73.01,Ethanol,CSV5.csv,50-150,False,-73.01,-72.86851585485358,-0.8415831088028214
50-150_CSV5,80533333.0,80.533333,-72.83,Ethanol,CSV5.csv,50-150,False,-72.83,-72.90557698594216,-0.8475349127854231
50-150_CSV5,80666667.0,80.666667,-72.94,Ethanol,CSV5.csv,50-150,False,-72.94,-72.94750898986501,-0.8542689508629449
50-150_CSV5,80800000.0,80.8,-72.9,Ethanol,CSV5.csv,50-150,False,-72.9,-72.96686171951524,-0.8573768876695985
50-150_CSV5,80933333.0,80.933333,-72.82,Ethanol,CSV5.csv,50-150,False,-72.82,-72.97809741745573,-0.8591812759811615
50-150_CSV5,81066667.0,81.066667,-72.95,Ethanol,CSV5.csv,50-150,False,-72.95,-73.00898659692615,-0.8641419001173205
50-150_CSV5,81200000.0,81.2,-73.04,Ethanol,CSV5.csv,50-150,False,-73.04,-73.01611637790033,-0.8652869018361238
50-150_CSV5,81333333.0,81.333333,-72.89,Ethanol,CSV5.csv,50-150,False,-72.89,-72.99333115397093,-0.8616277262377489
50-150_CSV5,81466667.0,81.466667,-73.45,Ethanol,CSV5.csv,50-150,False,-73.45,-72.95842105263063,-0.8560213652312907
50-150_CSV5,81600000.0,81.6,-73.17,Ethanol,CSV5.csv,50-150,False,-73.17,-72.97189277541587,-0.8581848462414645
50-150_CSV5,81733333.0,81.733333,-72.78,Ethanol,CSV5.csv,50-150,False,-72.78,-72.97921216083593,-0.8593602973411408
50-150_CSV5,81866667.0,81.866667,-72.93,Ethanol,CSV5.csv,50-150,False,-72.93,-73.022566198103,-0.8663227057752296
50-150_CSV5,82000000.0,82.0,-72.88,Ethanol,CSV5.csv,50-150,False,-72.88,-73.04364825106148,-0.8697083619350449
50-150_CSV5,82133333.0,82.133333,-73.48,Ethanol,CSV5.csv,50-150,True,-72.97,-73.04676037920794,-0.8702081517728717
50-150_CSV5,82266667.0,82.266667,-73.06,Ethanol,CSV5.csv,50-150,False,-73.06,-73.07868257600428,-0.8753346725358723
50-150_CSV5,82400000.0,82.4,-72.93,Ethanol,CSV5.csv,50-150,False,-72.93,-73.07185027786764,-0.8742374448456863
50-150_CSV5,82533333.0,82.533333,-72.8,Ethanol,CSV5.csv,50-150,False,-72.8,-73.05017979731845,-0.870757290607293
50-150_CSV5,82666667.0,82.666667,-73.3,Ethanol,CSV5.csv,50-150,False,-73.3,-73.05660346518374,-0.8717888946317945
50-150_CSV5,82800000.0,82.8,-73.37,Ethanol,CSV5.csv,50-150,False,-73.37,-73.02340307289869,-0.8664571030425459
50-150_CSV5,82933333.0,82.933333,-73.12,Ethanol,CSV5.csv,50-150,False,-73.12,-73.03252043151262,-0.8679212982712218
50-150_CSV5,83066667.0,83.066667,-73.3,Ethanol,CSV5.csv,50-150,False,-73.3,-73.0525792742717,-0.8711426327721704
50-150_CSV5,83200000.0,83.2,-72.84,Ethanol,CSV5.csv,50-150,False,-72.84,-73.01518143183952,-0.8651367548890448
50-150_CSV5,83333333.0,83.333333,-72.84,Ethanol,CSV5.csv,50-150,False,-72.84,-72.996397515527,-0.8621201662250193
50-150_CSV5,83466667.0,83.466667,-73.12,Ethanol,CSV5.csv,50-150,False,-73.12,-72.95094148414418,-0.8548201896546638
